frame_id,block_id,row,col,importance,motion,initial_mode,final_mode,rule_applied,downgraded_by_budget,final_latency_ms
67,r2c0,2,0,0.59,0.35,balanced,balanced,medium_block_use_balanced,False,131.0
67,r2c1,2,1,0.26,0.44,fast,fast,low_block_use_fast,False,131.0
67,r2c2,2,2,0.26,0.15,fast,fast,low_block_use_fast,False,131.0
68,r0c0,0,0,0.53,0.46,balanced,balanced,medium_block_use_balanced,False,131.0
68,r0c1,0,1,0.24,0.2,fast,fast,low_block_use_fast,False,131.0
68,r0c2,0,2,0.2,0.34,fast,fast,low_block_use_fast,False,131.0
68,r1c0,1,0,0.75,0.38,balanced,balanced,medium_block_use_balanced,False,131.0
68,r1c1,1,1,0.44,0.26,fast,fast,low_block_use_fast,False,131.0
68,r1c2,1,2,0.03,0.23,skip,skip,unimportant_block_skip,False,131.0
68,r2c0,2,0,0.91,0.79,accurate,accurate,important_block_use_accurate,False,131.0
68,r2c1,2,1,0.61,0.68,balanced,balanced,medium_block_use_balanced,False,131.0
68,r2c2,2,2,0.37,0.52,fast,fast,low_block_use_fast,False,131.0
69,r0c0,0,0,0.15,0.28,skip,skip,unimportant_block_skip,False,123.0
69,r0c1,0,1,0.14,0.24,skip,skip,unimportant_block_skip,False,123.0
69,r0c2,0,2,0.36,0.26,fast,fast,low_block_use_fast,False,123.0
69,r1c0,1,0,0.28,0.04,fast,fast,low_block_use_fast,False,123.0
69,r1c1,1,1,0.5,0.36,balanced,balanced,medium_block_use_balanced,False,123.0
69,r1c2,1,2,0.68,0.62,balanced,balanced,medium_block_use_balanced,False,123.0
69,r2c0,2,0,0.45,0.5,fast,fast,low_block_use_fast,False,123.0
69,r2c1,2,1,0.69,0.62,balanced,balanced,medium_block_use_balanced,False,123.0
69,r2c2,2,2,0.83,0.78,accurate,accurate,important_block_use_accurate,False,123.0
70,r0c0,0,0,0.3,0.44,fast,fast,low_block_use_fast,False,140.0
70,r0c1,0,1,0.75,0.63,balanced,balanced,medium_block_use_balanced,False,140.0
70,r0c2,0,2,0.87,0.81,accurate,accurate,important_block_use_accurate,False,140.0
70,r1c0,1,0,0.12,0.05,skip,skip,unimportant_block_skip,False,140.0
70,r1c1,1,1,0.31,0.18,fast,fast,low_block_use_fast,False,140.0
70,r1c2,1,2,0.68,0.7,accurate,accurate,motion_hotspot_use_accurate,False,140.0
70,r2c0,2,0,0.15,0.32,skip,skip,unimportant_block_skip,False,140.0
70,r2c1,2,1,0.21,0.12,fast,fast,low_block_use_fast,False,140.0
70,r2c2,2,2,0.42,0.38,fast,fast,low_block_use_fast,False,140.0
71,r0c0,0,0,0.62,0.45,balanced,balanced,medium_block_use_balanced,False,141.0
71,r0c1,0,1,0.43,0.32,fast,fast,low_block_use_fast,False,141.0
71,r0c2,0,2,0.24,0.18,fast,fast,low_block_use_fast,False,141.0
71,r1c0,1,0,1.0,0.65,accurate,accurate,important_block_use_accurate,False,141.0
71,r1c1,1,1,0.64,0.59,balanced,balanced,medium_block_use_balanced,False,141.0
71,r1c2,1,2,0.43,0.49,fast,fast,low_block_use_fast,False,141.0
71,r2c0,2,0,0.66,0.35,balanced,balanced,medium_block_use_balanced,False,141.0
71,r2c1,2,1,0.55,0.42,balanced,balanced,medium_block_use_balanced,False,141.0
71,r2c2,2,2,0.07,0.18,skip,skip,unimportant_block_skip,False,141.0
72,r0c0,0,0,0.89,0.8,accurate,accurate,important_block_use_accurate,False,121.0
72,r0c1,0,1,0.65,0.61,balanced,balanced,medium_block_use_balanced,False,121.0
72,r0c2,0,2,0.28,0.42,fast,fast,low_block_use_fast,False,121.0
72,r1c0,1,0,0.76,0.69,balanced,balanced,medium_block_use_balanced,False,121.0
72,r1c1,1,1,0.38,0.39,fast,fast,low_block_use_fast,False,121.0
72,r1c2,1,2,0.16,0.18,skip,skip,unimportant_block_skip,False,121.0
72,r2c0,2,0,0.32,0.35,fast,fast,low_block_use_fast,False,121.0
72,r2c1,2,1,0.3,0.02,fast,fast,low_block_use_fast,False,121.0
72,r2c2,2,2,0.26,0.34,fast,fast,low_block_use_fast,False,121.0
73,r0c0,0,0,0.14,0.1,skip,skip,unimportant_block_skip,False,123.0
73,r0c1,0,1,0.34,0.46,fast,fast,low_block_use_fast,False,123.0
73,r0c2,0,2,0.11,0.22,skip,skip,unimportant_block_skip,False,123.0
73,r1c0,1,0,0.45,0.45,fast,fast,low_block_use_fast,False,123.0
73,r1c1,1,1,0.69,0.45,balanced,balanced,medium_block_use_balanced,False,123.0
73,r1c2,1,2,0.49,0.37,fast,fast,low_block_use_fast,False,123.0
73,r2c0,2,0,0.62,0.56,balanced,balanced,medium_block_use_balanced,False,123.0
73,r2c1,2,1,0.8,0.86,accurate,accurate,important_block_use_accurate,False,123.0
73,r2c2,2,2,0.53,0.41,balanced,balanced,medium_block_use_balanced,False,123.0
74,r0c0,0,0,0.26,0.32,fast,fast,low_block_use_fast,False,149.0
74,r0c1,0,1,0.26,0.21,fast,fast,low_block_use_fast,False,149.0
74,r0c2,0,2,0.66,0.54,balanced,balanced,medium_block_use_balanced,False,149.0
74,r1c0,1,0,0.33,0.32,fast,fast,low_block_use_fast,False,149.0
74,r1c1,1,1,0.69,0.69,balanced,balanced,medium_block_use_balanced,False,149.0
74,r1c2,1,2,0.93,0.83,accurate,accurate,important_block_use_accurate,False,149.0
74,r2c0,2,0,0.27,0.03,fast,fast,low_block_use_fast,False,149.0
74,r2c1,2,1,0.5,0.27,balanced,balanced,medium_block_use_balanced,False,149.0
74,r2c2,2,2,0.6,0.37,balanced,balanced,medium_block_use_balanced,False,149.0
75,r0c0,0,0,0.17,0.08,skip,skip,unimportant_block_skip,False,133.0
75,r0c1,0,1,0.27,0.51,fast,fast,low_block_use_fast,False,133.0
75,r0c2,0,2,0.63,0.61,balanced,balanced,medium_block_use_balanced,False,133.0
75,r1c0,1,0,0.26,0.52,fast,fast,low_block_use_fast,False,133.0
75,r1c1,1,1,0.57,0.54,balanced,balanced,medium_block_use_balanced,False,133.0
75,r1c2,1,2,0.99,0.73,accurate,accurate,important_block_use_accurate,False,133.0
75,r2c0,2,0,0.13,0.12,skip,skip,unimportant_block_skip,False,133.0
75,r2c1,2,1,0.52,0.38,balanced,balanced,medium_block_use_balanced,False,133.0
75,r2c2,2,2,0.76,0.54,balanced,balanced,medium_block_use_balanced,False,133.0
76,r0c0,0,0,0.34,0.25,fast,fast,low_block_use_fast,False,105.0
76,r0c1,0,1,0.08,0.33,skip,skip,unimportant_block_skip,False,105.0
76,r0c2,0,2,0.15,0.24,skip,skip,unimportant_block_skip,False,105.0
76,r1c0,1,0,0.7,0.64,balanced,balanced,medium_block_use_balanced,False,105.0
76,r1c1,1,1,0.28,0.42,fast,fast,low_block_use_fast,False,105.0
76,r1c2,1,2,0.09,0.3,skip,skip,unimportant_block_skip,False,105.0
76,r2c0,2,0,0.76,0.76,accurate,accurate,motion_hotspot_use_accurate,False,105.0
76,r2c1,2,1,0.54,0.37,balanced,balanced,medium_block_use_balanced,False,105.0
76,r2c2,2,2,0.34,0.39,fast,fast,low_block_use_fast,False,105.0
77,r0c0,0,0,0.48,0.29,fast,fast,low_block_use_fast,False,121.0
77,r0c1,0,1,0.21,0.28,fast,fast,low_block_use_fast,False,121.0
77,r0c2,0,2,0.29,0.13,fast,fast,low_block_use_fast,False,121.0
77,r1c0,1,0,0.75,0.66,balanced,balanced,medium_block_use_balanced,False,121.0
77,r1c1,1,1,0.3,0.44,fast,fast,low_block_use_fast,False,121.0
77,r1c2,1,2,0.03,0.01,skip,skip,unimportant_block_skip,False,121.0
77,r2c0,2,0,0.78,0.84,accurate,accurate,motion_hotspot_use_accurate,False,121.0
77,r2c1,2,1,0.55,0.6,balanced,balanced,medium_block_use_balanced,False,121.0
77,r2c2,2,2,0.25,0.41,fast,fast,low_block_use_fast,False,121.0
78,r0c0,0,0,0.1,0.26,skip,skip,unimportant_block_skip,False,123.0
78,r0c1,0,1,0.26,0.06,fast,fast,low_block_use_fast,False,123.0
78,r0c2,0,2,0.31,0.2,fast,fast,low_block_use_fast,False,123.0
78,r1c0,1,0,0.01,0.02,skip,skip,unimportant_block_skip,False,123.0
78,r1c1,1,1,0.42,0.2,fast,fast,low_block_use_fast,False,123.0
78,r1c2,1,2,0.68,0.54,balanced,balanced,medium_block_use_balanced,False,123.0
78,r2c0,2,0,0.54,0.4,balanced,balanced,medium_block_use_balanced,False,123.0
78,r2c1,2,1,0.54,0.68,balanced,balanced,medium_block_use_balanced,False,123.0
78,r2c2,2,2,0.98,0.65,accurate,accurate,important_block_use_accurate,False,123.0
79,r0c0,0,0,0.69,0.63,balanced,balanced,medium_block_use_balanced,False,141.0
79,r0c1,0,1,0.84,0.55,accurate,accurate,important_block_use_accurate,False,141.0
79,r0c2,0,2,0.65,0.49,balanced,balanced,medium_block_use_balanced,False,141.0
79,r1c0,1,0,0.45,0.24,fast,fast,low_block_use_fast,False,141.0
79,r1c1,1,1,0.58,0.5,balanced,balanced,medium_block_use_balanced,False,141.0
79,r1c2,1,2,0.32,0.47,fast,fast,low_block_use_fast,False,141.0
79,r2c0,2,0,0.14,0.13,skip,skip,unimportant_block_skip,False,141.0
79,r2c1,2,1,0.5,0.39,balanced,balanced,medium_block_use_balanced,False,141.0
79,r2c2,2,2,0.29,0.18,fast,fast,low_block_use_fast,False,141.0
80,r0c0,0,0,0.71,0.65,balanced,balanced,medium_block_use_balanced,False,149.0
80,r0c1,0,1,1.0,0.68,accurate,accurate,important_block_use_accurate,False,149.0
80,r0c2,0,2,0.62,0.64,balanced,balanced,medium_block_use_balanced,False,149.0
80,r1c0,1,0,0.35,0.35,fast,fast,low_block_use_fast,False,149.0
80,r1c1,1,1,0.56,0.47,balanced,balanced,medium_block_use_balanced,False,149.0
80,r1c2,1,2,0.29,0.2,fast,fast,low_block_use_fast,False,149.0
80,r2c0,2,0,0.24,0.15,fast,fast,low_block_use_fast,False,149.0
80,r2c1,2,1,0.51,0.35,balanced,balanced,medium_block_use_balanced,False,149.0
80,r2c2,2,2,0.23,0.18,fast,fast,low_block_use_fast,False,149.0
81,r0c0,0,0,0.5,0.44,balanced,balanced,medium_block_use_balanced,False,159.0
81,r0c1,0,1,0.51,0.4,balanced,balanced,medium_block_use_balanced,False,159.0
81,r0c2,0,2,0.46,0.18,fast,fast,low_block_use_fast,False,159.0
81,r1c0,1,0,0.78,0.43,balanced,balanced,medium_block_use_balanced,False,159.0
81,r1c1,1,1,0.92,0.54,accurate,accurate,important_block_use_accurate,False,159.0
81,r1c2,1,2,0.58,0.58,balanced,balanced,medium_block_use_balanced,False,159.0
81,r2c0,2,0,0.27,0.34,fast,fast,low_block_use_fast,False,159.0
81,r2c1,2,1,0.56,0.65,balanced,balanced,medium_block_use_balanced,False,159.0
81,r2c2,2,2,0.32,0.45,fast,fast,low_block_use_fast,False,159.0
82,r0c0,0,0,0.06,0.31,skip,skip,unimportant_block_skip,False,115.0
82,r0c1,0,1,0.16,0.34,skip,skip,unimportant_block_skip,False,115.0
82,r0c2,0,2,0.5,0.36,balanced,balanced,medium_block_use_balanced,False,115.0
82,r1c0,1,0,0.04,0.26,skip,skip,unimportant_block_skip,False,115.0
82,r1c1,1,1,0.46,0.22,fast,fast,low_block_use_fast,False,115.0
82,r1c2,1,2,0.73,0.62,balanced,balanced,medium_block_use_balanced,False,115.0
82,r2c0,2,0,0.38,0.52,fast,fast,low_block_use_fast,False,115.0
82,r2c1,2,1,0.69,0.66,balanced,balanced,medium_block_use_balanced,False,115.0
82,r2c2,2,2,1.0,0.8,accurate,accurate,important_block_use_accurate,False,115.0
83,r0c0,0,0,0.58,0.49,balanced,balanced,medium_block_use_balanced,False,112.0
83,r0c1,0,1,0.35,0.31,fast,fast,low_block_use_fast,False,112.0
83,r0c2,0,2,0.24,0.12,fast,fast,low_block_use_fast,False,112.0
83,r1c0,1,0,0.79,0.65,balanced,balanced,medium_block_use_balanced,False,112.0
83,r1c1,1,1,0.71,0.64,balanced,balanced,medium_block_use_balanced,False,112.0
83,r1c2,1,2,0.35,0.47,fast,fast,low_block_use_fast,False,112.0
83,r2c0,2,0,0.51,0.6,balanced,balanced,medium_block_use_balanced,False,112.0
83,r2c1,2,1,0.29,0.49,fast,fast,low_block_use_fast,False,112.0
83,r2c2,2,2,0.26,0.08,fast,fast,low_block_use_fast,False,112.0
84,r0c0,0,0,0.4,0.52,fast,skip,low_block_use_fast,True,152.0
84,r0c1,0,1,0.6,0.7,accurate,accurate,motion_hotspot_use_accurate,False,152.0
84,r0c2,0,2,0.41,0.2,fast,skip,low_block_use_fast,True,152.0
84,r1c0,1,0,0.72,0.68,balanced,balanced,medium_block_use_balanced,False,152.0
84,r1c1,1,1,0.94,0.69,accurate,accurate,important_block_use_accurate,False,152.0
84,r1c2,1,2,0.56,0.67,balanced,balanced,medium_block_use_balanced,False,152.0
84,r2c0,2,0,0.33,0.21,fast,skip,low_block_use_fast,True,152.0
84,r2c1,2,1,0.67,0.64,balanced,balanced,medium_block_use_balanced,False,152.0
84,r2c2,2,2,0.52,0.43,balanced,fast,medium_block_use_balanced,True,152.0
85,r0c0,0,0,0.5,0.46,balanced,skip,medium_block_use_balanced,True,153.0
85,r0c1,0,1,0.62,0.45,balanced,balanced,medium_block_use_balanced,False,153.0
85,r0c2,0,2,0.47,0.48,fast,skip,low_block_use_fast,True,153.0
85,r1c0,1,0,0.63,0.65,balanced,balanced,medium_block_use_balanced,False,153.0
85,r1c1,1,1,0.86,0.83,accurate,accurate,important_block_use_accurate,False,153.0
85,r1c2,1,2,0.61,0.4,balanced,balanced,medium_block_use_balanced,False,153.0
85,r2c0,2,0,0.51,0.29,balanced,balanced,medium_block_use_balanced,False,153.0
85,r2c1,2,1,0.68,0.44,balanced,balanced,medium_block_use_balanced,False,153.0
85,r2c2,2,2,0.53,0.42,balanced,balanced,medium_block_use_balanced,False,153.0
86,r0c0,0,0,0.05,0.22,skip,skip,unimportant_block_skip,False,133.0
86,r0c1,0,1,0.38,0.3,fast,fast,low_block_use_fast,False,133.0
86,r0c2,0,2,0.54,0.5,balanced,balanced,medium_block_use_balanced,False,133.0
86,r1c0,1,0,0.29,0.28,fast,fast,low_block_use_fast,False,133.0
86,r1c1,1,1,0.68,0.65,balanced,balanced,medium_block_use_balanced,False,133.0
86,r1c2,1,2,0.76,0.84,accurate,accurate,motion_hotspot_use_accurate,False,133.0
86,r2c0,2,0,0.18,0.34,skip,skip,unimportant_block_skip,False,133.0
86,r2c1,2,1,0.54,0.2,balanced,balanced,medium_block_use_balanced,False,133.0
86,r2c2,2,2,0.64,0.39,balanced,balanced,medium_block_use_balanced,False,133.0
87,r0c0,0,0,0.78,0.46,balanced,balanced,medium_block_use_balanced,False,122.0
87,r0c1,0,1,0.75,0.62,balanced,balanced,medium_block_use_balanced,False,122.0
87,r0c2,0,2,0.54,0.42,balanced,balanced,medium_block_use_balanced,False,122.0
87,r1c0,1,0,0.53,0.47,balanced,balanced,medium_block_use_balanced,False,122.0
87,r1c1,1,1,0.54,0.45,balanced,balanced,medium_block_use_balanced,False,122.0
87,r1c2,1,2,0.44,0.42,fast,fast,low_block_use_fast,False,122.0
87,r2c0,2,0,0.25,0.23,fast,fast,low_block_use_fast,False,122.0
87,r2c1,2,1,0.47,0.28,fast,fast,low_block_use_fast,False,122.0
87,r2c2,2,2,0.2,0.1,fast,fast,low_block_use_fast,False,122.0
88,r0c0,0,0,0.26,0.23,fast,fast,low_block_use_fast,False,121.0
88,r0c1,0,1,0.77,0.58,balanced,balanced,medium_block_use_balanced,False,121.0
88,r0c2,0,2,0.87,0.73,accurate,accurate,important_block_use_accurate,False,121.0
88,r1c0,1,0,0.08,0.21,skip,skip,unimportant_block_skip,False,121.0
88,r1c1,1,1,0.26,0.43,fast,fast,low_block_use_fast,False,121.0
88,r1c2,1,2,0.67,0.59,balanced,balanced,medium_block_use_balanced,False,121.0
88,r2c0,2,0,0.27,0.3,fast,fast,low_block_use_fast,False,121.0
88,r2c1,2,1,0.29,0.31,fast,fast,low_block_use_fast,False,121.0
88,r2c2,2,2,0.32,0.36,fast,fast,low_block_use_fast,False,121.0
89,r0c0,0,0,0.48,0.35,fast,fast,low_block_use_fast,False,113.0
89,r0c1,0,1,0.23,0.3,fast,fast,low_block_use_fast,False,113.0
89,r0c2,0,2,0.03,0.15,skip,skip,unimportant_block_skip,False,113.0
89,r1c0,1,0,0.72,0.41,balanced,balanced,medium_block_use_balanced,False,113.0
89,r1c1,1,1,0.39,0.19,fast,fast,low_block_use_fast,False,113.0
89,r1c2,1,2,0.19,0.03,skip,skip,unimportant_block_skip,False,113.0
89,r2c0,2,0,0.96,0.57,accurate,accurate,important_block_use_accurate,False,113.0
89,r2c1,2,1,0.56,0.52,balanced,balanced,medium_block_use_balanced,False,113.0
89,r2c2,2,2,0.41,0.35,fast,fast,low_block_use_fast,False,113.0
90,r0c0,0,0,0.17,0.04,skip,skip,unimportant_block_skip,False,105.0
90,r0c1,0,1,0.16,0.16,skip,skip,unimportant_block_skip,False,105.0
90,r0c2,0,2,0.36,0.39,fast,fast,low_block_use_fast,False,105.0
90,r1c0,1,0,0.16,0.24,skip,skip,unimportant_block_skip,False,105.0
90,r1c1,1,1,0.29,0.27,fast,fast,low_block_use_fast,False,105.0
90,r1c2,1,2,0.69,0.69,balanced,balanced,medium_block_use_balanced,False,105.0
90,r2c0,2,0,0.26,0.36,fast,fast,low_block_use_fast,False,105.0
90,r2c1,2,1,0.69,0.57,balanced,balanced,medium_block_use_balanced,False,105.0
90,r2c2,2,2,0.78,0.87,accurate,accurate,motion_hotspot_use_accurate,False,105.0
91,r0c0,0,0,0.67,0.39,balanced,balanced,medium_block_use_balanced,False,141.0
91,r0c1,0,1,0.37,0.37,fast,fast,low_block_use_fast,False,141.0
91,r0c2,0,2,0.28,0.1,fast,fast,low_block_use_fast,False,141.0
91,r1c0,1,0,0.98,0.57,accurate,accurate,important_block_use_accurate,False,141.0
91,r1c1,1,1,0.73,0.55,balanced,balanced,medium_block_use_balanced,False,141.0
91,r1c2,1,2,0.54,0.26,balanced,balanced,medium_block_use_balanced,False,141.0
91,r2c0,2,0,0.62,0.38,balanced,balanced,medium_block_use_balanced,False,141.0
91,r2c1,2,1,0.27,0.52,fast,fast,low_block_use_fast,False,141.0
91,r2c2,2,2,0.02,0.16,skip,skip,unimportant_block_skip,False,141.0
92,r0c0,0,0,0.51,0.68,balanced,balanced,medium_block_use_balanced,False,133.0
92,r0c1,0,1,0.49,0.23,fast,fast,low_block_use_fast,False,133.0
92,r0c2,0,2,0.14,0.12,skip,skip,unimportant_block_skip,False,133.0
92,r1c0,1,0,0.84,0.82,accurate,accurate,important_block_use_accurate,False,133.0
92,r1c1,1,1,0.63,0.69,balanced,balanced,medium_block_use_balanced,False,133.0
92,r1c2,1,2,0.32,0.28,fast,fast,low_block_use_fast,False,133.0
92,r2c0,2,0,0.61,0.46,balanced,balanced,medium_block_use_balanced,False,133.0
92,r2c1,2,1,0.52,0.25,balanced,balanced,medium_block_use_balanced,False,133.0
92,r2c2,2,2,0.01,0.33,skip,skip,unimportant_block_skip,False,133.0
93,r0c0,0,0,0.45,0.33,fast,fast,low_block_use_fast,False,159.0
93,r0c1,0,1,0.76,0.45,balanced,balanced,medium_block_use_balanced,False,159.0
93,r0c2,0,2,0.48,0.48,fast,fast,low_block_use_fast,False,159.0
93,r1c0,1,0,0.53,0.37,balanced,balanced,medium_block_use_balanced,False,159.0
93,r1c1,1,1,0.82,0.73,accurate,accurate,important_block_use_accurate,False,159.0
93,r1c2,1,2,0.66,0.54,balanced,balanced,medium_block_use_balanced,False,159.0
93,r2c0,2,0,0.5,0.44,balanced,balanced,medium_block_use_balanced,False,159.0
93,r2c1,2,1,0.62,0.59,balanced,balanced,medium_block_use_balanced,False,159.0
93,r2c2,2,2,0.29,0.37,fast,fast,low_block_use_fast,False,159.0
94,r0c0,0,0,0.42,0.4,fast,fast,low_block_use_fast,False,121.0
94,r0c1,0,1,0.7,0.46,balanced,balanced,medium_block_use_balanced,False,121.0
94,r0c2,0,2,0.99,0.72,accurate,accurate,important_block_use_accurate,False,121.0
94,r1c0,1,0,0.25,0.2,fast,fast,low_block_use_fast,False,121.0
94,r1c1,1,1,0.47,0.19,fast,fast,low_block_use_fast,False,121.0
94,r1c2,1,2,0.75,0.6,balanced,balanced,medium_block_use_balanced,False,121.0
94,r2c0,2,0,0.28,0.17,fast,fast,low_block_use_fast,False,121.0
94,r2c1,2,1,0.06,0.26,skip,skip,unimportant_block_skip,False,121.0
94,r2c2,2,2,0.43,0.29,fast,fast,low_block_use_fast,False,121.0
95,r0c0,0,0,0.12,0.12,skip,skip,unimportant_block_skip,False,141.0
95,r0c1,0,1,0.36,0.39,fast,fast,low_block_use_fast,False,141.0
95,r0c2,0,2,0.59,0.61,balanced,balanced,medium_block_use_balanced,False,141.0
95,r1c0,1,0,0.42,0.48,fast,fast,low_block_use_fast,False,141.0
95,r1c1,1,1,0.62,0.54,balanced,balanced,medium_block_use_balanced,False,141.0
95,r1c2,1,2,0.84,0.74,accurate,accurate,important_block_use_accurate,False,141.0
95,r2c0,2,0,0.28,0.05,fast,fast,low_block_use_fast,False,141.0
95,r2c1,2,1,0.52,0.49,balanced,balanced,medium_block_use_balanced,False,141.0
95,r2c2,2,2,0.65,0.67,balanced,balanced,medium_block_use_balanced,False,141.0
96,r0c0,0,0,0.2,0.23,fast,fast,low_block_use_fast,False,159.0
96,r0c1,0,1,0.41,0.21,fast,fast,low_block_use_fast,False,159.0
96,r0c2,0,2,0.21,0.01,fast,fast,low_block_use_fast,False,159.0
96,r1c0,1,0,0.51,0.22,balanced,balanced,medium_block_use_balanced,False,159.0
96,r1c1,1,1,0.59,0.48,balanced,balanced,medium_block_use_balanced,False,159.0
96,r1c2,1,2,0.52,0.49,balanced,balanced,medium_block_use_balanced,False,159.0
96,r2c0,2,0,0.54,0.39,balanced,balanced,medium_block_use_balanced,False,159.0
96,r2c1,2,1,0.9,0.57,accurate,accurate,important_block_use_accurate,False,159.0
96,r2c2,2,2,0.67,0.52,balanced,balanced,medium_block_use_balanced,False,159.0
97,r0c0,0,0,0.09,0.21,skip,skip,unimportant_block_skip,False,141.0
97,r0c1,0,1,0.41,0.38,fast,fast,low_block_use_fast,False,141.0
97,r0c2,0,2,0.24,0.22,fast,fast,low_block_use_fast,False,141.0
97,r1c0,1,0,0.29,0.46,fast,fast,low_block_use_fast,False,141.0
97,r1c1,1,1,0.71,0.54,balanced,balanced,medium_block_use_balanced,False,141.0
97,r1c2,1,2,0.51,0.19,balanced,balanced,medium_block_use_balanced,False,141.0
97,r2c0,2,0,0.57,0.58,balanced,balanced,medium_block_use_balanced,False,141.0
97,r2c1,2,1,1.0,0.85,accurate,accurate,important_block_use_accurate,False,141.0
97,r2c2,2,2,0.57,0.42,balanced,balanced,medium_block_use_balanced,False,141.0
98,r0c0,0,0,0.23,0.19,fast,fast,low_block_use_fast,False,156.0
98,r0c1,0,1,0.29,0.03,fast,fast,low_block_use_fast,False,156.0
98,r0c2,0,2,0.26,0.46,fast,fast,low_block_use_fast,False,156.0
98,r1c0,1,0,0.24,0.24,fast,fast,low_block_use_fast,False,156.0
98,r1c1,1,1,0.3,0.32,fast,fast,low_block_use_fast,False,156.0
98,r1c2,1,2,0.54,0.4,balanced,balanced,medium_block_use_balanced,False,156.0
98,r2c0,2,0,0.32,0.43,fast,fast,low_block_use_fast,False,156.0
98,r2c1,2,1,0.76,0.7,accurate,accurate,motion_hotspot_use_accurate,False,156.0
98,r2c2,2,2,0.99,0.66,accurate,accurate,important_block_use_accurate,False,156.0
99,r0c0,0,0,0.22,0.34,fast,fast,low_block_use_fast,False,113.0
99,r0c1,0,1,0.04,0.18,skip,skip,unimportant_block_skip,False,113.0
99,r0c2,0,2,0.31,0.18,fast,fast,low_block_use_fast,False,113.0
99,r1c0,1,0,0.1,0.01,skip,skip,unimportant_block_skip,False,113.0
99,r1c1,1,1,0.46,0.35,fast,fast,low_block_use_fast,False,113.0
99,r1c2,1,2,0.54,0.59,balanced,balanced,medium_block_use_balanced,False,113.0
99,r2c0,2,0,0.43,0.45,fast,fast,low_block_use_fast,False,113.0
99,r2c1,2,1,0.62,0.43,balanced,balanced,medium_block_use_balanced,False,113.0
99,r2c2,2,2,0.91,0.58,accurate,accurate,important_block_use_accurate,False,113.0
100,r0c0,0,0,0.45,0.39,fast,fast,low_block_use_fast,False,123.0
100,r0c1,0,1,0.06,0.0,skip,skip,unimportant_block_skip,False,123.0
100,r0c2,0,2,0.04,0.14,skip,skip,unimportant_block_skip,False,123.0
100,r1c0,1,0,0.72,0.44,balanced,balanced,medium_block_use_balanced,False,123.0
100,r1c1,1,1,0.54,0.27,balanced,balanced,medium_block_use_balanced,False,123.0
100,r1c2,1,2,0.25,0.19,fast,fast,low_block_use_fast,False,123.0
100,r2c0,2,0,0.97,0.64,accurate,accurate,important_block_use_accurate,False,123.0
100,r2c1,2,1,0.52,0.36,balanced,balanced,medium_block_use_balanced,False,123.0
100,r2c2,2,2,0.37,0.51,fast,fast,low_block_use_fast,False,123.0
